"Marketplace ID","Merchant ID","Order Date","Transaction Type","Is Invoice Corrected","Order ID","Shipment Date","Shipment ID","Transaction ID",ASIN,SKU,Quantity,"Tax Calculation Date","Tax Rate","Product Tax Code",Currency,"Tax Type","Tax Calculation Reason Code","Tax Reporting Scheme","Tax Collection Responsibility","Tax Address Role","Jurisdiction Level","Jurisdiction Name","OUR_PRICE Tax Inclusive Selling Price","OUR_PRICE Tax Amount","OUR_PRICE Tax Exclusive Selling Price","OUR_PRICE Tax Inclusive Promo Amount","OUR_PRICE Tax Amount Promo","OUR_PRICE Tax Exclusive Promo Amount","SHIPPING Tax Inclusive Selling Price","SHIPPING Tax Amount","SHIPPING Tax Exclusive Selling Price","SHIPPING Tax Inclusive Promo Amount","SHIPPING Tax Amount Promo","SHIPPING Tax Exclusive Promo Amount","GIFTWRAP Tax Inclusive Selling Price","GIFTWRAP Tax Amount","GIFTWRAP Tax Exclusive Selling Price","GIFTWRAP Tax Inclusive Promo Amount","GIFTWRAP Tax Amount Promo","GIFTWRAP Tax Exclusive Promo Amount","Seller Tax Registration","Seller Tax Registration Jurisdiction","Buyer Tax Registration","Buyer Tax Registration Jurisdiction","Buyer Tax Registration Type","Buyer E Invoice Account Id","Invoice Level Currency Code","Invoice Level Exchange Rate","Invoice Level Exchange Rate Date","Converted Tax Amount","VAT Invoice Number","Invoice Url","Export Outside EU","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship From Tax Location Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Ship To Location Code","Return Fc Country","Is Amazon Invoiced","Original VAT Invoice Number","Invoice Correction Details","SDI Invoice Delivery Status","SDI Invoice Error Code","SDI Invoice Error Description","SDI Invoice Status Last Updated Date","EInvoice URL"
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,408-2922796-4694708,"19-Jun-2021 UTC",27476388703302,27476388703302,B07KSD6NXZ,"Kalibel-ProtegeToilettesx5",1,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,14.90,2.48,12.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-27,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3466dc93-ebe3-46fc-bc18-9e19955ce4bb&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"SAINT AGNAN",BOURGOGNE,FR,58230,802500000,,true,,,,,,,
FR,16912242125,"25-Jun-2021 UTC",SHIPMENT,FALSE,407-5911325-5817922,"25-Jun-2021 UTC",31093651483302,31093651483302,B07RQVSG2Z,HE-1YX5-DPFG,1,"25-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-184","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ae48af43a-8023-4dce-a696-a5dba7aa608b&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,athis-mons,"Veuillez sélectionner",FR,91200,802500000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,404-7574132-5629109,"19-Jun-2021 UTC",26291934750302,26291934750302,B07RQVSG2Z,HE-1YX5-DPFG,2,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,31.80,5.30,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-30,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ade6528f4-4b28-4b59-9af3-40bb436cb6d7&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,Vence,,FR,06140,802500000,,true,,,,,,,
FR,16912242125,"19-Jun-2021 UTC",SHIPMENT,FALSE,402-5720341-8299537,"21-Jun-2021 UTC",26299747933302,26299747933302,B07RQVSG2Z,HE-1YX5-DPFG,1,"19-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,1.66,0.28,1.38,-1.66,-0.28,-1.38,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-77,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3af92e216d-06fd-473c-85b0-49a7546c5c2c&t=EU_Retail_Forward",false,"SEVREY CEDEX",Bourgogne-Franche-Comte,FR,71311,802500000,Saran,,FR,45770,802500000,,true,,,,,,,
IT,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,407-0608137-3973110,"29-Jun-2021 UTC",27568383536302,27568383536302,B07KSD6NXZ,"Kalibel-ProtegeToilettesx5",1,"29-Jun-2021 UTC",0.00,A_GEN_STANDARD,EUR,VAT,NonTaxable,,Seller,ShipTo,Country,ITALY,14.90,0.00,14.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,,0.00,DOC-168086141-2021-20,"https://www.Amazon.it/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3afd9fa3d9-e5b4-4028-b8f3-8e2a493db028&t=EU_3P_Supplier_Forward",false,Castelguglielmo,Italy,IT,45020,803800000,VERBANIA,Verbania,IT,28921,803800000,,true,,,,,,,
FR,16912242125,"20-Jun-2021 UTC",SHIPMENT,FALSE,408-0620829-6858715,"20-Jun-2021 UTC",26304682423302,26304682423302,B07RQVSG2Z,HE-1YX5-DPFG,1,"20-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-45,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a1f7ff375-280f-4a5e-a8d1-be6840213821&t=EU_Retail_Forward",false,"SEVREY CEDEX",Bourgogne-Franche-Comte,FR,71311,802500000,villeurbanne,,FR,69100,802500000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,407-8195267-6754753,"25-Jun-2021 UTC",31090101243302,31090101243302,B07RQVSG2Z,HE-1YX5-DPFG,1,"25-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-186","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3bea02c2-0fbd-4ffa-a051-acee7e03efe8&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,Nice,,FR,06200,802500000,,true,,,,,,,
FR,16912242125,"23-Jun-2021 UTC",SHIPMENT,FALSE,405-1802803-3911527,"24-Jun-2021 UTC",28558987098302,28558987098302,B07G8N7198,"SdCpL-CremeFigueBarbarie200ml",1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,25.90,4.32,21.58,0.00,0.00,0.00,1.67,0.28,1.39,-1.67,-0.28,-1.39,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-143","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3a59dbf5-8081-4928-a2b7-ea5738fe6b23&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"ST MARTIN D ABLOIS",,FR,51530,802500000,,true,,,,,,,
FR,16912242125,"26-Jun-2021 UTC",SHIPMENT,FALSE,407-8247686-3273909,"26-Jun-2021 UTC",27546581121302,27546581121302,B08HKGXFNX,PhotoMagnet10,1,"26-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-198","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a32d7a8e6-6869-422b-b785-0b9f70e233d9&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"RIS ORANGIS",,FR,91130,802500000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,403-0716492-0249161,"29-Jun-2021 UTC",27568092780302,27568092780302,B08HKGXFNX,PhotoMagnet10,1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.94,0.16,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-282","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3accc5e4cf-e3a2-41d4-9976-9790901a3673&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,CHAINGY,,FR,45380,802500000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,408-4965249-2797934,"29-Jun-2021 UTC",28603968242302,28603968242302,B07KSD6NXZ,"Kalibel-ProtegeToilettesx5",1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipFrom,Country,FRANCE,14.90,2.48,12.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-285","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3add431f39-4093-4c16-bd4b-58626b332b7a&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Humbeek,"Vlaams Brabant",BE,1851,800560000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,407-7648162-9881165,"29-Jun-2021 UTC",26384250634302,26384250634302,B085B8YPR2,kalixo-LC250ml,1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,17.90,2.98,14.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-279","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a0a41dce9-724e-4f3f-85c7-8b046e2f8e11&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Paris,,FR,75011,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,405-7099503-2697153,"27-Jun-2021 UTC",27553432290302,27553432290302,B08B4NMKF3,Kalibel-50SacsVomitoire,1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,25.00,4.17,20.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-213","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ab0125361-fda7-4ebc-9eee-857a1f6b4491&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Montreuil,,FR,93100,802500000,,true,,,,,,,
FR,16912242125,"20-Jun-2021 UTC",SHIPMENT,FALSE,403-5270348-2603542,"21-Jun-2021 UTC",31047484116302,31047484116302,B07RQVSG2Z,HE-1YX5-DPFG,1,"20-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,1.99,0.33,1.66,-1.99,-0.33,-1.66,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-59,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a1a6f9979-7bcf-4072-af46-1ec3c52b300b&t=EU_Retail_Forward",false,"SEVREY CEDEX",Bourgogne-Franche-Comte,FR,71311,802500000,"NOISY LE GRAND",,FR,93160,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,403-7394646-8957125,"28-Jun-2021 UTC",26369222794302,26369222794302,B07RQVSG2Z,HE-1YX5-DPFG,1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-225","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a6e0ccffb-17ff-42b8-8745-d0ec32bfcc1f&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,"Aix en Provence",,FR,13090,802500000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,405-6901198-4447508,"29-Jun-2021 UTC",31578240572302,31578240572302,B08HKGXFNX,PhotoMagnet10,1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-281","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa96021d1-fe5e-4622-8ba6-03f115cf1c8d&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Angers,,FR,49100,802500000,,true,,,,,,,
FR,16912242125,"20-Jun-2021 UTC",SHIPMENT,FALSE,171-8525029-2929146,"22-Jun-2021 UTC",26311736526302,26311736526302,B07RQVSG2Z,HE-1YX5-DPFG,1,"21-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,2.49,0.42,2.07,-2.49,-0.42,-2.07,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-87,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3f46a538-70de-49ea-b220-e531e598984b&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,TOULOUSE,,FR,31000,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,407-6270221-8345942,"27-Jun-2021 UTC",31549473681302,31549473681302,B07RQVSG2Z,HE-1YX5-DPFG,2,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,31.80,5.30,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-218","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a55a9e316-d9ba-45b9-8328-15471e31d551&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Meaux,,FR,77100,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,407-3683891-8593901,"27-Jun-2021 UTC",28588183600302,28588183600302,B07G8N7198,"SdCpL-CremeFigueBarbarie200ml",1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,25.90,4.32,21.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-212","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ab5524086-b245-49ff-81d4-504c6e429c19&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"SAINT DREZERY",,FR,34160,802500000,,true,,,,,,,
FR,16912242125,"23-Jun-2021 UTC",SHIPMENT,FALSE,403-1906433-9647516,"24-Jun-2021 UTC",27527442994302,27527442994302,B07RQVSG2Z,HE-1YX5-DPFG,1,"23-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-140","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a4cbc6437-fe7c-4c9e-8589-e5e01eb1879a&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"SAINT JULIEN EN GENEVOIS",,FR,74160,802500000,,true,,,,,,,
FR,16912242125,"25-Jun-2021 UTC",SHIPMENT,FALSE,404-1169572-5682759,"25-Jun-2021 UTC",26353883356302,26353883356302,B08HKGXFNX,PhotoMagnet10,1,"25-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-183","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a4da62598-5bed-4208-9106-b34827cc78ac&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,XAMMES,,FR,54470,802500000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,404-3129754-9731564,"26-Jun-2021 UTC",31535622000302,31535622000302,B07RQVSG2Z,HE-1YX5-DPFG,1,"26-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-199","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a068ebb0f-4d56-4057-ba1c-d01c1ed500ec&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"Chatenay malabry",,FR,92290,802500000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,403-6407204-8166719,"30-Jun-2021 UTC",27569838604302,27569838604302,B07XWRQ3BN,"Kalibel-CeintureSecuriteGrossesseX2",2,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,79.80,13.30,66.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-286","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3abec7725b-fe46-47ca-8755-6ed599b7e5c7&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,HEBUTERNE,,FR,62111,802500000,,true,,,,,,,
FR,16912242125,"20-Jun-2021 UTC",SHIPMENT,FALSE,403-7778155-4189905,"20-Jun-2021 UTC",29712896026302,29712896026302,B08HKGXFNX,PhotoMagnet10,1,"20-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-49,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a7ac11f92-b275-4d53-9bfe-745506fc1c7a&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Guignicourt,,FR,02190,802500000,,true,,,,,,,
FR,16912242125,"20-Jun-2021 UTC",SHIPMENT,FALSE,407-3960449-5707529,"20-Jun-2021 UTC",27490065171302,27490065171302,B07RQVSG2Z,HE-1YX5-DPFG,1,"20-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-51,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aba88b0fe-0435-4c7a-b53e-be73f285b305&t=EU_Retail_Forward",false,"SEVREY CEDEX",Bourgogne-Franche-Comte,FR,71311,802500000,"Neuilly sur marne",,FR,93330,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,402-3239470-0893143,"23-Jun-2021 UTC",26334491185302,26334491185302,B07KSD6NXZ,"Kalibel-ProtegeToilettesx5",1,"23-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,14.90,2.48,12.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-127","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a9cb6f0c6-a67c-4da0-96af-b96446f58377&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"NEUVILLE SUR OISE",,FR,95000,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,404-8919372-9985153,"28-Jun-2021 UTC",27554470174302,27554470174302,B07RQVSG2Z,HE-1YX5-DPFG,1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-227","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a39026140-8ae4-4a52-af4f-610f88701a24&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"Le havre",,FR,76620,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,402-3033134-9506718,"23-Jun-2021 UTC",26334289836302,26334289836302,B08HKGXFNX,PhotoMagnet10,1,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-108","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ad2bea51a-19ad-4b85-9c34-135906b0ed6c&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Lyon,France,FR,69008,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,407-2442132-2867564,"28-Jun-2021 UTC",28591495769302,28591495769302,B07RQVSG2Z,HE-1YX5-DPFG,2,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,31.80,5.30,26.50,0.00,0.00,0.00,4.99,0.84,4.15,-4.99,-0.84,-4.15,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-228","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a2c20c88b-0afb-469f-8969-2d71e4023353&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,ONDRES,,FR,40440,802500000,,true,,,,,,,
